entity_id,acn,abn,entity_kind,created_at,arbn
4619,155231575,,company,2026-08-18 03:38:17.304061+00,
4620,696412138,,company,2026-08-18 03:38:17.304061+00,
4621,,,other,2026-08-18 03:38:17.304061+00,
4622,111728842,,company,2026-08-18 03:38:17.304061+00,
4623,150026850,,company,2026-08-18 03:38:17.304061+00,
4624,050064287,,company,2026-08-18 03:38:17.304061+00,
4625,656005122,,company,2026-08-18 03:38:17.304061+00,
4626,110884252,,company,2026-08-18 03:38:17.304061+00,
4627,,,foreign,2026-08-18 03:38:17.304061+00,154146755
4628,115768986,,company,2026-08-18 03:38:17.304061+00,
4629,061642733,,company,2026-08-18 03:38:17.304061+00,
4630,057636692,,company,2026-08-18 03:38:17.304061+00,
4631,003200664,,company,2026-08-18 03:38:17.304061+00,
4632,119759349,,company,2026-08-18 03:38:17.304061+00,
4633,125010353,,company,2026-08-18 03:38:17.304061+00,
4634,637512415,,company,2026-08-18 03:38:17.304061+00,
4635,630476970,,company,2026-08-18 03:38:17.304061+00,
4636,,,other,2026-08-18 03:38:17.304061+00,
4637,060966145,,company,2026-08-18 03:38:17.304061+00,
4638,647135108,,company,2026-08-18 03:38:17.304061+00,
4639,,,foreign,2026-08-18 03:38:17.304061+00,052123930
4640,,,other,2026-08-18 03:38:17.304061+00,
4641,125611574,,company,2026-08-18 03:38:17.304061+00,
4642,604747391,,company,2026-08-18 03:38:17.304061+00,
4643,,,foreign,2026-08-18 03:38:17.304061+00,696815595
4644,695286938,,company,2026-08-18 03:38:17.304061+00,
4645,138085551,,company,2026-08-18 03:38:17.304061+00,
4646,650398897,,company,2026-08-18 03:38:17.304061+00,
4647,615586215,,company,2026-08-18 03:38:17.304061+00,
4648,103323173,,company,2026-08-18 03:38:17.304061+00,
4649,078675153,,company,2026-08-18 03:38:17.304061+00,
4650,090772222,,company,2026-08-18 03:38:17.304061+00,
4651,000753640,,company,2026-08-18 03:38:17.304061+00,
4652,634839857,,company,2026-08-18 03:38:17.304061+00,
4653,126129413,,company,2026-08-18 03:38:17.304061+00,
4654,079471980,,company,2026-08-18 03:38:17.304061+00,
4655,004247214,,company,2026-08-18 03:38:17.304061+00,
4656,629672144,,company,2026-08-18 03:38:17.304061+00,
4657,,,other,2026-08-18 03:38:17.304061+00,
4658,644564241,,company,2026-08-18 03:38:17.304061+00,
4659,656057215,,company,2026-08-18 03:38:17.304061+00,
4660,600008848,,company,2026-08-18 03:38:17.304061+00,
4661,009173611,,company,2026-08-18 03:38:17.304061+00,
4662,050117023,,company,2026-08-18 03:38:17.304061+00,
4663,612660429,,company,2026-08-18 03:38:17.304061+00,
4664,665642820,,company,2026-08-18 03:38:17.304061+00,
4665,,,foreign,2026-08-18 03:38:17.304061+00,666710836
4666,119992175,,company,2026-08-18 03:38:17.304061+00,
4667,602304503,,company,2026-08-18 03:38:17.304061+00,
4668,147867301,,company,2026-08-18 03:38:17.304061+00,
4669,653574219,,company,2026-08-18 03:38:17.304061+00,
4670,107385884,,company,2026-08-18 03:38:17.304061+00,
4671,104600544,,company,2026-08-18 03:38:17.304061+00,
4672,072692365,,company,2026-08-18 03:38:17.304061+00,
4673,,,other,2026-08-18 03:38:17.304061+00,
4674,645596238,,company,2026-08-18 03:38:17.304061+00,
4675,000759535,,company,2026-08-18 03:38:17.304061+00,
4676,623418539,,company,2026-08-18 03:38:17.304061+00,
4677,127026528,,company,2026-08-18 03:38:17.304061+00,
4678,077729572,,company,2026-08-18 03:38:17.304061+00,
4679,644924569,,company,2026-08-18 03:38:17.304061+00,
4680,118153825,,company,2026-08-18 03:38:17.304061+00,
4681,148878782,,company,2026-08-18 03:38:17.304061+00,
4682,682515304,,company,2026-08-18 03:38:17.304061+00,
4683,009027178,,company,2026-08-18 03:38:17.304061+00,
4684,009066648,,company,2026-08-18 03:38:17.304061+00,
4685,098556159,,company,2026-08-18 03:38:17.304061+00,
4686,644571826,,company,2026-08-18 03:38:17.304061+00,
4687,646466435,,company,2026-08-18 03:38:17.304061+00,
4688,635359965,,company,2026-08-18 03:38:17.304061+00,
4689,644548434,,company,2026-08-18 03:38:17.304061+00,
4690,001894033,,company,2026-08-18 03:38:17.304061+00,
4691,651057822,,company,2026-08-18 03:38:17.304061+00,
4692,007817192,,company,2026-08-18 03:38:17.304061+00,
4693,125943240,,company,2026-08-18 03:38:17.304061+00,
4694,,,other,2026-08-18 03:38:17.304061+00,
4695,159340397,,company,2026-08-18 03:38:17.304061+00,
4696,142008428,,company,2026-08-18 03:38:17.304061+00,
4697,615598322,,company,2026-08-18 03:38:17.304061+00,
4698,007634406,,company,2026-08-18 03:38:17.304061+00,
4699,110777056,,company,2026-08-18 03:38:17.304061+00,
4700,006569124,,company,2026-08-18 03:38:17.304061+00,
4701,617096652,,company,2026-08-18 03:38:17.304061+00,
4702,056712228,,company,2026-08-18 03:38:17.304061+00,
4703,106732487,,company,2026-08-18 03:38:17.304061+00,
4704,066447952,,company,2026-08-18 03:38:17.304061+00,
4705,691038481,,company,2026-08-18 03:38:17.304061+00,
4706,092817171,,company,2026-08-18 03:38:17.304061+00,
4707,127297170,,company,2026-08-18 03:38:17.304061+00,
4708,,,foreign,2026-08-18 03:38:17.304061+00,683017094
4709,143928625,,company,2026-08-18 03:38:17.304061+00,
4710,008905388,,company,2026-08-18 03:38:17.304061+00,
4711,064755237,,company,2026-08-18 03:38:17.304061+00,
4712,004068419,,company,2026-08-18 03:38:17.304061+00,
4713,,,foreign,2026-08-18 03:38:17.304061+00,162804668
4714,142361608,,company,2026-08-18 03:38:17.304061+00,
4715,106866442,,company,2026-08-18 03:38:17.304061+00,
4716,617345123,,company,2026-08-18 03:38:17.304061+00,
4717,632150817,,company,2026-08-18 03:38:17.304061+00,
4718,107985651,,company,2026-08-18 03:38:17.304061+00,
4719,080939135,,company,2026-08-18 03:38:17.304061+00,
4720,088196383,,company,2026-08-18 03:38:17.304061+00,
4721,120047556,,company,2026-08-18 03:38:17.304061+00,
4722,119270816,,company,2026-08-18 03:38:17.304061+00,
4723,650124324,,company,2026-08-18 03:38:17.304061+00,
4724,,,foreign,2026-08-18 03:38:17.304061+00,151800396
4725,604970390,,company,2026-08-18 03:38:17.304061+00,
4726,121977884,,company,2026-08-18 03:38:17.304061+00,
4727,108437592,,company,2026-08-18 03:38:17.304061+00,
4728,655643039,,company,2026-08-18 03:38:17.304061+00,
4729,632994542,,company,2026-08-18 03:38:17.304061+00,
4730,010441666,,company,2026-08-18 03:38:17.304061+00,
4731,,,other,2026-08-18 03:38:17.304061+00,
4732,108102432,,company,2026-08-18 03:38:17.304061+00,
4733,003170376,,company,2026-08-18 03:38:17.304061+00,
4734,008670817,,company,2026-08-18 03:38:17.304061+00,
4735,123156089,,company,2026-08-18 03:38:17.304061+00,
4736,610937598,,company,2026-08-18 03:38:17.304061+00,
4737,630453664,,company,2026-08-18 03:38:17.304061+00,
4738,677683055,,company,2026-08-18 03:38:17.304061+00,
4739,650766911,,company,2026-08-18 03:38:17.304061+00,
4740,118549910,,company,2026-08-18 03:38:17.304061+00,
4741,103011436,,company,2026-08-18 03:38:17.304061+00,
4742,085290928,,company,2026-08-18 03:38:17.304061+00,
4743,611963225,,company,2026-08-18 03:38:17.304061+00,
4744,678095273,,company,2026-08-18 03:38:17.304061+00,
4745,102642366,,company,2026-08-18 03:38:17.304061+00,
4746,008982474,,company,2026-08-18 03:38:17.304061+00,
4747,110150055,,company,2026-08-18 03:38:17.304061+00,
4748,625128770,,company,2026-08-18 03:38:17.304061+00,
4749,609225023,,company,2026-08-18 03:38:17.304061+00,
4750,156269993,,company,2026-08-18 03:38:17.304061+00,
4751,636747414,,company,2026-08-18 03:38:17.304061+00,
4752,117763443,,company,2026-08-18 03:38:17.304061+00,
4753,163173224,,company,2026-08-18 03:38:17.304061+00,
4754,113900020,,company,2026-08-18 03:38:17.304061+00,
4755,107233983,,company,2026-08-18 03:38:17.304061+00,
4756,141175493,,company,2026-08-18 03:38:17.304061+00,
4757,162863121,,company,2026-08-18 03:38:17.304061+00,
4758,008988547,,company,2026-08-18 03:38:17.304061+00,
4759,628953122,,company,2026-08-18 03:38:17.304061+00,
4760,685591280,,company,2026-08-18 03:38:17.304061+00,
4761,156217971,,company,2026-08-18 03:38:17.304061+00,
4762,009147924,,company,2026-08-18 03:38:17.304061+00,
4763,,,other,2026-08-18 03:38:17.304061+00,
4764,,,foreign,2026-08-18 03:38:17.304061+00,659671762
4765,607301959,,company,2026-08-18 03:38:17.304061+00,
4766,642404797,,company,2026-08-18 03:38:17.304061+00,
4767,080890259,,company,2026-08-18 03:38:17.304061+00,
4768,,,foreign,2026-08-18 03:38:17.304061+00,600486646
4769,009485625,,company,2026-08-18 03:38:17.304061+00,
4770,158307549,,company,2026-08-18 03:38:17.304061+00,
4771,142375522,,company,2026-08-18 03:38:17.304061+00,
4772,122169279,,company,2026-08-18 03:38:17.304061+00,
4773,616200312,,company,2026-08-18 03:38:17.304061+00,
4774,092304964,,company,2026-08-18 03:38:17.304061+00,
4775,,,other,2026-08-18 03:38:17.304061+00,
4776,148938532,,company,2026-08-18 03:38:17.304061+00,
4777,151185867,,company,2026-08-18 03:38:17.304061+00,
4778,007761186,,company,2026-08-18 03:38:17.304061+00,
4779,625237658,,company,2026-08-18 03:38:17.304061+00,
4780,109431870,,company,2026-08-18 03:38:17.304061+00,
4781,119641986,,company,2026-08-18 03:38:17.304061+00,
4782,007254346,,company,2026-08-18 03:38:17.304061+00,
4783,149206333,,company,2026-08-18 03:38:17.304061+00,
4784,612100464,,company,2026-08-18 03:38:17.304061+00,
4785,099883922,,company,2026-08-18 03:38:17.304061+00,
4786,082593235,,company,2026-08-18 03:38:17.304061+00,
4787,645885463,,company,2026-08-18 03:38:17.304061+00,
4788,150386995,,company,2026-08-18 03:38:17.304061+00,
4789,112073480,,company,2026-08-18 03:38:17.304061+00,
4790,169302309,,company,2026-08-18 03:38:17.304061+00,
4791,610319769,,company,2026-08-18 03:38:17.304061+00,
4792,106340667,,company,2026-08-18 03:38:17.304061+00,
4793,153273735,,company,2026-08-18 03:38:17.304061+00,
4794,006797173,,company,2026-08-18 03:38:17.304061+00,
4795,147799951,,company,2026-08-18 03:38:17.304061+00,
4796,,,other,2026-08-18 03:38:17.304061+00,
4797,142490579,,company,2026-08-18 03:38:17.304061+00,
4798,010597672,,company,2026-08-18 03:38:17.304061+00,
4799,119085602,,company,2026-08-18 03:38:17.304061+00,
4800,133623962,,company,2026-08-18 03:38:17.304061+00,
4801,115832963,,company,2026-08-18 03:38:17.304061+00,
4802,609268279,,company,2026-08-18 03:38:17.304061+00,
4803,004044937,,company,2026-08-18 03:38:17.304061+00,
4804,169448837,,company,2026-08-18 03:38:17.304061+00,
4805,004749508,,company,2026-08-18 03:38:17.304061+00,
4806,111587163,,company,2026-08-18 03:38:17.304061+00,
4807,095076896,,company,2026-08-18 03:38:17.304061+00,
4808,649817425,,company,2026-08-18 03:38:17.304061+00,
4809,601676377,,company,2026-08-18 03:38:17.304061+00,
4810,161106510,,company,2026-08-18 03:38:17.304061+00,
4811,000403896,,company,2026-08-18 03:38:17.304061+00,
4812,650967703,,company,2026-08-18 03:38:17.304061+00,
4813,122203892,,company,2026-08-18 03:38:17.304061+00,
4814,,,foreign,2026-08-18 03:38:17.304061+00,669938550
4815,127620482,,company,2026-08-18 03:38:17.304061+00,
4816,,,foreign,2026-08-18 03:38:17.304061+00,111496130
4817,652438385,,company,2026-08-18 03:38:17.304061+00,
4818,137606476,,company,2026-08-18 03:38:17.304061+00,
4819,112618238,,company,2026-08-18 03:38:17.304061+00,
4820,101585737,,company,2026-08-18 03:38:17.304061+00,
4821,,,foreign,2026-08-18 03:38:17.304061+00,642861774
4822,649545068,,company,2026-08-18 03:38:17.304061+00,
4823,009126238,,company,2026-08-18 03:38:17.304061+00,
4824,099098192,,company,2026-08-18 03:38:17.304061+00,
4825,010653844,,company,2026-08-18 03:38:17.304061+00,
4826,603664268,,company,2026-08-18 03:38:17.304061+00,
4827,125633856,,company,2026-08-18 03:38:17.304061+00,
4828,653749145,,company,2026-08-18 03:38:17.304061+00,
4829,127510589,,company,2026-08-18 03:38:17.304061+00,
4830,155855986,,company,2026-08-18 03:38:17.304061+00,
4831,,,other,2026-08-18 03:38:17.304061+00,
4832,085782994,,company,2026-08-18 03:38:17.304061+00,
4833,643293716,,company,2026-08-18 03:38:17.304061+00,
4834,099116631,,company,2026-08-18 03:38:17.304061+00,
4835,647455105,,company,2026-08-18 03:38:17.304061+00,
4836,087648708,,company,2026-08-18 03:38:17.304061+00,
4837,062959540,,company,2026-08-18 03:38:17.304061+00,
4838,002814235,,company,2026-08-18 03:38:17.304061+00,
4839,606556183,,company,2026-08-18 03:38:17.304061+00,
4840,608966123,,company,2026-08-18 03:38:17.304061+00,
4841,068958752,,company,2026-08-18 03:38:17.304061+00,
4842,609594005,,company,2026-08-18 03:38:17.304061+00,
4843,107531822,,company,2026-08-18 03:38:17.304061+00,
4844,149970445,,company,2026-08-18 03:38:17.304061+00,
4845,102832995,,company,2026-08-18 03:38:17.304061+00,
4846,107617381,,company,2026-08-18 03:38:17.304061+00,
4847,633461453,,company,2026-08-18 03:38:17.304061+00,
4848,092832892,,company,2026-08-18 03:38:17.304061+00,
4849,095843020,,company,2026-08-18 03:38:17.304061+00,
4850,610205402,,company,2026-08-18 03:38:17.304061+00,
4851,059326519,,company,2026-08-18 03:38:17.304061+00,
4852,119966353,,company,2026-08-18 03:38:17.304061+00,
4853,163225090,,company,2026-08-18 03:38:17.304061+00,
4854,091323312,,company,2026-08-18 03:38:17.304061+00,
4855,094006023,,company,2026-08-18 03:38:17.304061+00,
4856,,,foreign,2026-08-18 03:38:17.304061+00,696085346
4857,,,foreign,2026-08-18 03:38:17.304061+00,664390827
4858,622817421,,company,2026-08-18 03:38:17.304061+00,
4859,624421085,,company,2026-08-18 03:38:17.304061+00,
4860,157690830,,company,2026-08-18 03:38:17.304061+00,
4861,118300217,,company,2026-08-18 03:38:17.304061+00,
4862,620145404,,company,2026-08-18 03:38:17.304061+00,
4863,622979275,,company,2026-08-18 03:38:17.304061+00,
4864,,,foreign,2026-08-18 03:38:17.304061+00,163882933
4865,611845820,,company,2026-08-18 03:38:17.304061+00,
4866,105012066,,company,2026-08-18 03:38:17.304061+00,
4867,,,foreign,2026-08-18 03:38:17.304061+00,649325128
4868,117140235,,company,2026-08-18 03:38:17.304061+00,
4869,122074006,,company,2026-08-18 03:38:17.304061+00,
4870,655182497,,company,2026-08-18 03:38:17.304061+00,
4871,143582521,,company,2026-08-18 03:38:17.304061+00,
4872,651575898,,company,2026-08-18 03:38:17.304061+00,
4873,,,foreign,2026-08-18 03:38:17.304061+00,625401818
4874,,,foreign,2026-08-18 03:38:17.304061+00,613922071
4875,,,foreign,2026-08-18 03:38:17.304061+00,612823864
4876,122203196,,company,2026-08-18 03:38:17.304061+00,
4877,073155781,,company,2026-08-18 03:38:17.304061+00,
4878,067298088,,company,2026-08-18 03:38:17.304061+00,
4879,100038266,,company,2026-08-18 03:38:17.304061+00,
4880,,,foreign,2026-08-18 03:38:17.304061+00,617539367
4881,118897135,,company,2026-08-18 03:38:17.304061+00,
4882,050539350,,company,2026-08-18 03:38:17.304061+00,
4883,654593290,,company,2026-08-18 03:38:17.304061+00,
4884,644358403,,company,2026-08-18 03:38:17.304061+00,
4885,654839602,,company,2026-08-18 03:38:17.304061+00,
4886,009065650,,company,2026-08-18 03:38:17.304061+00,
4887,000031292,,company,2026-08-18 03:38:17.304061+00,
4888,116151636,,company,2026-08-18 03:38:17.304061+00,
4889,009344058,,company,2026-08-18 03:38:17.304061+00,
4890,107555046,,company,2026-08-18 03:38:17.304061+00,
4891,000742843,,company,2026-08-18 03:38:17.304061+00,
4892,165602273,,company,2026-08-18 03:38:17.304061+00,
4893,077771987,,company,2026-08-18 03:38:17.304061+00,
4894,123084453,,company,2026-08-18 03:38:17.304061+00,
4895,000307988,,company,2026-08-18 03:38:17.304061+00,
4896,166495441,,company,2026-08-18 03:38:17.304061+00,
4897,635890390,,company,2026-08-18 03:38:17.304061+00,
4898,619330648,,company,2026-08-18 03:38:17.304061+00,
4899,648187651,,company,2026-08-18 03:38:17.304061+00,
4900,644588787,,company,2026-08-18 03:38:17.304061+00,
4901,616507334,,company,2026-08-18 03:38:17.304061+00,
4902,,,foreign,2026-08-18 03:38:17.304061+00,081028337
4903,602195380,,company,2026-08-18 03:38:17.304061+00,
4904,650435895,,company,2026-08-18 03:38:17.304061+00,
4905,,,other,2026-08-18 03:38:17.304061+00,
4906,,,other,2026-08-18 03:38:17.304061+00,
4907,148966545,,company,2026-08-18 03:38:17.304061+00,
4908,004275165,,company,2026-08-18 03:38:17.304061+00,
4909,662908938,,company,2026-08-18 03:38:17.304061+00,
4910,,,foreign,2026-08-18 03:38:17.304061+00,686478875
4911,000051696,,company,2026-08-18 03:38:17.304061+00,
4912,004145868,,company,2026-08-18 03:38:17.304061+00,
4913,098939274,,company,2026-08-18 03:38:17.304061+00,
4914,008084848,,company,2026-08-18 03:38:17.304061+00,
4915,113824141,,company,2026-08-18 03:38:17.304061+00,
4916,649477734,,company,2026-08-18 03:38:17.304061+00,
4917,630538957,,company,2026-08-18 03:38:17.304061+00,
4918,091192871,,company,2026-08-18 03:38:17.304061+00,
4919,643244544,,company,2026-08-18 03:38:17.304061+00,
4920,643844544,,company,2026-08-18 03:38:17.304061+00,
4921,160885343,,company,2026-08-18 03:38:17.304061+00,
4922,123055363,,company,2026-08-18 03:38:17.304061+00,
4923,006708792,,company,2026-08-18 03:38:17.304061+00,
4924,,,foreign,2026-08-18 03:38:17.304061+00,696435917
4925,169346963,,company,2026-08-18 03:38:17.304061+00,
4926,647470415,,company,2026-08-18 03:38:17.304061+00,
4927,621179351,,company,2026-08-18 03:38:17.304061+00,
4928,645149211,,company,2026-08-18 03:38:17.304061+00,
4929,609609047,,company,2026-08-18 03:38:17.304061+00,
4930,059300426,,company,2026-08-18 03:38:17.304061+00,
4931,,,other,2026-08-18 03:38:17.304061+00,
4932,146035127,,company,2026-08-18 03:38:17.304061+00,
4933,003029543,,company,2026-08-18 03:38:17.304061+00,
4934,,,other,2026-08-18 03:38:17.304061+00,
4935,127171877,,company,2026-08-18 03:38:17.304061+00,
4936,061681098,,company,2026-08-18 03:38:17.304061+00,
4937,,,other,2026-08-18 03:38:17.304061+00,
4938,,,foreign,2026-08-18 03:38:17.304061+00,653308144
4939,154516533,,company,2026-08-18 03:38:17.304061+00,
4940,062409303,,company,2026-08-18 03:38:17.304061+00,
4941,095060745,,company,2026-08-18 03:38:17.304061+00,
4942,099555290,,company,2026-08-18 03:38:17.304061+00,
4943,646792949,,company,2026-08-18 03:38:17.304061+00,
4944,009487674,,company,2026-08-18 03:38:17.304061+00,
4945,009289481,,company,2026-08-18 03:38:17.304061+00,
4946,616909310,,company,2026-08-18 03:38:17.304061+00,
4947,112682158,,company,2026-08-18 03:38:17.304061+00,
4948,064551426,,company,2026-08-18 03:38:17.304061+00,
4949,644734921,,company,2026-08-18 03:38:17.304061+00,
4950,166064875,,company,2026-08-18 03:38:17.304061+00,
4951,006189331,,company,2026-08-18 03:38:17.304061+00,
4952,119007939,,company,2026-08-18 03:38:17.304061+00,
4953,115229984,,company,2026-08-18 03:38:17.304061+00,
4954,139255771,,company,2026-08-18 03:38:17.304061+00,
4955,000091305,,company,2026-08-18 03:38:17.304061+00,
4956,107462966,,company,2026-08-18 03:38:17.304061+00,
4957,601406419,,company,2026-08-18 03:38:17.304061+00,
4958,125931964,,company,2026-08-18 03:38:17.304061+00,
4959,655033677,,company,2026-08-18 03:38:17.304061+00,
4960,169979971,,company,2026-08-18 03:38:17.304061+00,
4961,615443037,,company,2026-08-18 03:38:17.304061+00,
4962,131843868,,company,2026-08-18 03:38:17.304061+00,
4963,626966943,,company,2026-08-18 03:38:17.304061+00,
4964,063144865,,company,2026-08-18 03:38:17.304061+00,
4965,654004403,,company,2026-08-18 03:38:17.304061+00,
4966,616746215,,company,2026-08-18 03:38:17.304061+00,
4967,008720223,,company,2026-08-18 03:38:17.304061+00,
4968,,,foreign,2026-08-18 03:38:17.304061+00,619770277
4969,637198531,,company,2026-08-18 03:38:17.304061+00,
4970,621103535,,company,2026-08-18 03:38:17.304061+00,
4971,112425788,,company,2026-08-18 03:38:17.304061+00,
4972,643435492,,company,2026-08-18 03:38:17.304061+00,
4973,154789554,,company,2026-08-18 03:38:17.304061+00,
4974,006194752,,company,2026-08-18 03:38:17.304061+00,
4975,663888891,,company,2026-08-18 03:38:17.304061+00,
4976,,,foreign,2026-08-18 03:38:17.304061+00,659040669
4977,006727966,,company,2026-08-18 03:38:17.304061+00,
4978,103003505,,company,2026-08-18 03:38:17.304061+00,
4979,100325184,,company,2026-08-18 03:38:17.304061+00,
4980,101714989,,company,2026-08-18 03:38:17.304061+00,
4981,003207467,,company,2026-08-18 03:38:17.304061+00,
4982,614676578,,company,2026-08-18 03:38:17.304061+00,
4983,083866862,,company,2026-08-18 03:38:17.304061+00,
4984,009200079,,company,2026-08-18 03:38:17.304061+00,
4985,644736247,,company,2026-08-18 03:38:17.304061+00,
4986,008665834,,company,2026-08-18 03:38:17.304061+00,
4987,615173076,,company,2026-08-18 03:38:17.304061+00,
4988,112971874,,company,2026-08-18 03:38:17.304061+00,
4989,003964181,,company,2026-08-18 03:38:17.304061+00,
4990,167522901,,company,2026-08-18 03:38:17.304061+00,
4991,094317665,,company,2026-08-18 03:38:17.304061+00,
4992,098405826,,company,2026-08-18 03:38:17.304061+00,
4993,000431827,,company,2026-08-18 03:38:17.304061+00,
4994,110868409,,company,2026-08-18 03:38:17.304061+00,
4995,653330413,,company,2026-08-18 03:38:17.304061+00,
4996,659161412,,company,2026-08-18 03:38:17.304061+00,
4997,006788754,,company,2026-08-18 03:38:17.304061+00,
4998,009196810,,company,2026-08-18 03:38:17.304061+00,
4999,009211474,,company,2026-08-18 03:38:17.304061+00,
5000,079971618,,company,2026-08-18 03:38:17.304061+00,
5001,106808986,,company,2026-08-18 03:38:17.304061+00,
5002,009127020,,company,2026-08-18 03:38:17.304061+00,
5003,124354329,,company,2026-08-18 03:38:17.304061+00,
5004,115593005,,company,2026-08-18 03:38:17.304061+00,
5005,091035353,,company,2026-08-18 03:38:17.304061+00,
5006,150597541,,company,2026-08-18 03:38:17.304061+00,
5007,106806884,,company,2026-08-18 03:38:17.304061+00,
5008,006569106,,company,2026-08-18 03:38:17.304061+00,
5009,128806977,,company,2026-08-18 03:38:17.304061+00,
5010,109213470,,company,2026-08-18 03:38:17.304061+00,
5011,087741571,,company,2026-08-18 03:38:17.304061+00,
5012,612076169,,company,2026-08-18 03:38:17.304061+00,
5013,623130987,,company,2026-08-18 03:38:17.304061+00,
5014,105326850,,company,2026-08-18 03:38:17.304061+00,
5015,147346334,,company,2026-08-18 03:38:17.304061+00,
5016,615674185,,company,2026-08-18 03:38:17.304061+00,
5017,629193764,,company,2026-08-18 03:38:17.304061+00,
5018,075877075,,company,2026-08-18 03:38:17.304061+00,
5019,161615783,,company,2026-08-18 03:38:17.304061+00,
5020,098391961,,company,2026-08-18 03:38:17.304061+00,
5021,655057588,,company,2026-08-18 03:38:17.304061+00,
5022,009661901,,company,2026-08-18 03:38:17.304061+00,
5023,008485014,,company,2026-08-18 03:38:17.304061+00,
5024,167966770,,company,2026-08-18 03:38:17.304061+00,
5025,624448693,,company,2026-08-18 03:38:17.304061+00,
5026,008101979,,company,2026-08-18 03:38:17.304061+00,
5027,643212104,,company,2026-08-18 03:38:17.304061+00,
5028,125368658,,company,2026-08-18 03:38:17.304061+00,
5029,,,other,2026-08-18 03:38:17.304061+00,
5030,081688164,,company,2026-08-18 03:38:17.304061+00,
5031,147106974,,company,2026-08-18 03:38:17.304061+00,
5032,655560740,,company,2026-08-18 03:38:17.304061+00,
5033,149318749,,company,2026-08-18 03:38:17.304061+00,
5034,647877889,,company,2026-08-18 03:38:17.304061+00,
5035,108560069,,company,2026-08-18 03:38:17.304061+00,
5036,611998200,,company,2026-08-18 03:38:17.304061+00,
5037,643902943,,company,2026-08-18 03:38:17.304061+00,
5038,143194165,,company,2026-08-18 03:38:17.304061+00,
5039,,,foreign,2026-08-18 03:38:17.304061+00,671716457
5040,649096917,,company,2026-08-18 03:38:17.304061+00,
5041,115857988,,company,2026-08-18 03:38:17.304061+00,
5042,113385425,,company,2026-08-18 03:38:17.304061+00,
5043,096781716,,company,2026-08-18 03:38:17.304061+00,
5044,124849065,,company,2026-08-18 03:38:17.304061+00,
5045,136815891,,company,2026-08-18 03:38:17.304061+00,
5046,649292080,,company,2026-08-18 03:38:17.304061+00,
5047,628003538,,company,2026-08-18 03:38:17.304061+00,
5048,,,other,2026-08-18 03:38:17.304061+00,
5049,103367684,,company,2026-08-18 03:38:17.304061+00,
5050,009161522,,company,2026-08-18 03:38:17.304061+00,
5051,090169154,,company,2026-08-18 03:38:17.304061+00,
5052,000762345,,company,2026-08-18 03:38:17.304061+00,
5053,632137216,,company,2026-08-18 03:38:17.304061+00,
5054,068349066,,company,2026-08-18 03:38:17.304061+00,
5055,647703839,,company,2026-08-18 03:38:17.304061+00,
5056,105578756,,company,2026-08-18 03:38:17.304061+00,
5057,125203054,,company,2026-08-18 03:38:17.304061+00,
5058,004313133,,company,2026-08-18 03:38:17.304061+00,
5059,648834771,,company,2026-08-18 03:38:17.304061+00,
5060,,,other,2026-08-18 03:38:17.304061+00,
5061,,,other,2026-08-18 03:38:17.304061+00,
5062,110005822,,company,2026-08-18 03:38:17.304061+00,
5063,,,other,2026-08-18 03:38:17.304061+00,
5064,,,other,2026-08-18 03:38:17.304061+00,
5065,106840082,,company,2026-08-18 03:38:17.304061+00,
5066,058010692,,company,2026-08-18 03:38:17.304061+00,
5067,619660721,,company,2026-08-18 03:38:17.304061+00,
5068,635219484,,company,2026-08-18 03:38:17.304061+00,
5069,617614598,,company,2026-08-18 03:38:17.304061+00,
5070,,,other,2026-08-18 03:38:17.304061+00,
5071,116800269,,company,2026-08-18 03:38:17.304061+00,
5072,001288768,,company,2026-08-18 03:38:17.304061+00,
5073,114553392,,company,2026-08-18 03:38:17.304061+00,
5074,006762492,,company,2026-08-18 03:38:17.304061+00,
5075,619459335,,company,2026-08-18 03:38:17.304061+00,
5076,006708765,,company,2026-08-18 03:38:17.304061+00,
5077,143042022,,company,2026-08-18 03:38:17.304061+00,
5078,099862129,,company,2026-08-18 03:38:17.304061+00,
5079,006911744,,company,2026-08-18 03:38:17.304061+00,
5080,004458404,,company,2026-08-18 03:38:17.304061+00,
5081,611976517,,company,2026-08-18 03:38:17.304061+00,
5082,128512907,,company,2026-08-18 03:38:17.304061+00,
5083,003348730,,company,2026-08-18 03:38:17.304061+00,
5084,618678701,,company,2026-08-18 03:38:17.304061+00,
5085,006639514,,company,2026-08-18 03:38:17.304061+00,
5086,622055216,,company,2026-08-18 03:38:17.304061+00,
5087,613410398,,company,2026-08-18 03:38:17.304061+00,
5088,095034003,,company,2026-08-18 03:38:17.304061+00,
5089,,,foreign,2026-08-18 03:38:17.304061+00,064514852
5090,008045083,,company,2026-08-18 03:38:17.304061+00,
5091,617789732,,company,2026-08-18 03:38:17.304061+00,
5092,001717540,,company,2026-08-18 03:38:17.304061+00,
5093,119568106,,company,2026-08-18 03:38:17.304061+00,
5094,169102523,,company,2026-08-18 03:38:17.304061+00,
5095,004669658,,company,2026-08-18 03:38:17.304061+00,
5096,062063692,,company,2026-08-18 03:38:17.304061+00,
5097,135531341,,company,2026-08-18 03:38:17.304061+00,
5098,614848216,,company,2026-08-18 03:38:17.304061+00,
5099,114187978,,company,2026-08-18 03:38:17.304061+00,
5100,165522887,,company,2026-08-18 03:38:17.304061+00,
